timestamp,elapsed_s,arm,tps,tokens_predicted_total,temp_c,violation_flag,kernel_freq_mhz,throttle_bits
1773995862.229,426.495,B0,0.0000,2197,83.8,1,1800,8
1773995863.229,427.495,B0,0.0000,2197,84.2,1,1800,8
1773995864.232,428.498,B0,0.0000,2197,84.7,1,1800,8
1773995865.236,429.502,B0,0.0000,2197,82.8,1,1800,8
1773995866.240,430.506,B0,0.0000,2197,83.3,1,1800,8
1773995867.244,431.510,B0,0.0000,2197,82.8,1,1800,8
1773995868.244,432.511,B0,0.0000,2197,83.8,1,1800,8
1773995869.245,433.511,B0,0.0000,2197,83.8,1,1800,8
1773995870.248,434.515,B0,0.0000,2197,83.8,1,1800,8
1773995871.249,435.515,B0,0.0000,2197,83.3,1,1800,8
1773995872.249,436.515,B0,0.0000,2197,84.2,1,1800,8
1773995873.252,437.518,B0,0.0000,2197,83.3,1,1800,8
1773995874.256,438.522,B0,0.0000,2197,83.3,1,1800,8
1773995875.256,439.523,B0,0.0000,2197,83.3,1,1800,8
1773995876.257,440.523,B0,0.0000,2197,84.7,1,1800,8
1773995877.260,441.526,B0,0.0000,2197,83.3,1,1800,8
1773995878.264,442.531,B0,0.0000,2197,83.8,1,1800,8
1773995879.264,443.531,B0,153.5829,2347,84.2,1,1800,8
1773995880.265,444.531,B0,0.0000,2347,84.2,1,1800,8
1773995881.265,445.531,B0,0.0000,2347,83.3,1,1800,8
1773995882.265,446.531,B0,0.0000,2347,83.8,1,1800,8
1773995883.265,447.531,B0,22.0038,2368,82.8,1,1800,8
1773995884.265,448.532,B0,0.0000,2368,84.2,1,1800,8
1773995885.268,449.535,B0,0.0000,2368,84.7,1,1800,8
1773995886.268,450.535,B0,0.0000,2368,83.8,1,1800,8
1773995887.269,451.535,B0,0.0000,2368,84.2,1,1800,8
1773995888.272,452.538,B0,0.0000,2368,84.7,1,1800,8
1773995889.276,453.542,B0,0.0000,2368,83.3,1,1800,8
1773995890.276,454.543,B0,0.0000,2368,83.8,1,1800,8
1773995891.277,455.543,B0,0.0000,2368,83.3,1,1800,8
1773995892.280,456.547,B0,0.0000,2368,84.2,1,1800,8
1773995893.280,457.547,B0,0.0000,2368,83.8,1,1800,8
1773995894.284,458.550,B0,0.0000,2368,83.8,1,1800,8
1773995895.284,459.550,B0,0.0000,2368,84.2,1,1800,8
1773995896.284,460.550,B0,0.0000,2368,83.8,1,1800,8
1773995897.288,461.554,B0,0.0000,2368,84.2,1,1800,8
1773995898.288,462.555,B0,0.0000,2368,83.3,1,1800,8
1773995899.289,463.555,B0,0.0000,2368,84.2,1,1800,8
1773995900.289,464.555,B0,0.0000,2368,83.3,1,1800,8
1773995901.289,465.555,B0,0.0000,2368,82.8,1,1800,8
1773995902.289,466.555,B0,0.0000,2368,84.2,1,1800,8
1773995903.289,467.556,B0,0.0000,2368,82.8,1,1800,8
1773995904.292,468.558,B0,0.0000,2368,82.8,1,1800,8
1773995905.292,469.559,B0,0.0000,2368,83.3,1,1800,8
1773995906.296,470.562,B0,0.0000,2368,82.8,1,1800,8
1773995907.300,471.566,B0,0.0000,2368,83.8,1,1800,8
1773995908.304,472.570,B0,0.0000,2368,84.2,1,1800,8
1773995909.308,473.574,B0,0.0000,2368,83.3,1,1800,8
1773995910.308,474.575,B0,0.0000,2368,83.3,1,1800,8
1773995911.309,475.575,B0,128.7183,2518,84.2,1,1800,8
1773995912.312,476.578,B0,0.0000,2518,82.8,1,1800,8
1773995913.312,477.579,B0,0.0000,2518,84.2,1,1800,8
1773995914.313,478.579,B0,0.0000,2518,81.8,1,1800,8
1773995915.313,479.579,B0,0.0000,2518,83.3,1,1800,8
1773995916.313,480.579,B0,0.0000,2518,83.3,1,1800,8
1773995917.316,481.582,B0,0.0000,2518,83.8,1,1800,8
1773995918.316,482.583,B0,0.0000,2518,83.3,1,1800,8
1773995919.317,483.583,B0,0.0000,2518,84.7,1,1800,8
1773995920.317,484.583,B0,0.0000,2518,84.2,1,1800,8
1773995921.320,485.586,B0,0.0000,2518,82.8,1,1800,8
1773995922.320,486.587,B0,0.0000,2518,83.8,1,1800,8
1773995923.321,487.587,B0,0.0000,2518,83.8,1,1800,8
1773995924.321,488.587,B0,0.0000,2518,83.3,1,1800,8
1773995925.321,489.587,B0,0.0000,2518,83.3,1,1800,8
1773995926.321,490.587,B0,0.0000,2518,84.7,1,1800,8
1773995927.324,491.590,B0,0.0000,2518,83.8,1,1800,8
1773995928.324,492.591,B0,0.0000,2518,83.3,1,1800,8
1773995929.328,493.594,B0,0.0000,2518,84.2,1,1800,8
1773995930.328,494.595,B0,0.0000,2518,82.8,1,1800,8
1773995931.329,495.595,B0,0.0000,2518,83.8,1,1800,8
1773995932.329,496.595,B0,0.0000,2518,83.3,1,1800,8
1773995933.329,497.595,B0,0.0000,2518,84.2,1,1800,8
1773995934.329,498.595,B0,0.0000,2518,83.3,1,1800,8
1773995935.329,499.595,B0,0.0000,2518,83.8,1,1800,8
1773995936.329,500.596,B0,0.0000,2518,83.3,1,1800,8
1773995937.330,501.596,B0,0.0000,2518,84.2,1,1800,8
1773995938.332,502.598,B0,0.0000,2518,84.2,1,1800,8
1773995939.332,503.599,B0,0.0000,2518,83.8,1,1800,8
1773995940.333,504.599,B0,152.3108,2668,83.3,1,1800,8
1773995941.335,505.602,B0,0.0000,2668,84.2,1,1800,8
1773995942.336,506.602,B0,0.0000,2668,83.8,1,1800,8
1773995943.336,507.602,B0,0.0000,2668,83.8,1,1800,8
1773995944.336,508.602,B0,0.0000,2668,83.3,1,1800,8
1773995945.336,509.602,B0,0.0000,2668,84.2,1,1800,8
1773995946.336,510.603,B0,0.0000,2668,83.3,1,1800,8
1773995947.336,511.603,B0,0.0000,2668,83.3,1,1800,8
1773995948.337,512.603,B0,0.0000,2668,83.3,1,1800,8
1773995949.337,513.603,B0,0.0000,2668,84.2,1,1800,8
1773995950.337,514.603,B0,0.0000,2668,83.8,1,1800,8
1773995951.337,515.603,B0,0.0000,2668,83.8,1,1800,8
1773995952.337,516.603,B0,0.0000,2668,83.3,1,1800,8
1773995953.337,517.604,B0,68.6006,2737,83.8,1,1800,8
1773995954.340,518.606,B0,0.0000,2737,83.3,1,1800,8
1773995955.340,519.607,B0,0.0000,2737,82.8,1,1800,8
1773995956.341,520.607,B0,0.0000,2737,83.3,1,1800,8
1773995957.341,521.607,B0,0.0000,2737,82.8,1,1800,8
1773995958.341,522.607,B0,0.0000,2737,84.7,1,1800,8
1773995959.344,523.610,B0,0.0000,2737,83.3,1,1800,8
1773995960.348,524.614,B0,0.0000,2737,83.8,1,1800,8
1773995961.352,525.618,B0,0.0000,2737,84.2,1,1800,8
1773995962.356,526.622,B0,0.0000,2737,83.3,1,1800,8
1773995963.356,527.623,B0,0.0000,2737,83.3,1,1800,8
1773995964.360,528.626,B0,0.0000,2737,83.3,1,1800,8
1773995965.363,529.629,B0,0.0000,2737,83.3,1,1800,8
1773995966.363,530.629,B0,0.0000,2737,83.8,1,1800,8
1773995967.363,531.630,B0,0.0000,2737,82.8,1,1800,8
1773995968.364,532.630,B0,0.0000,2737,84.7,1,1800,8
1773995969.364,533.630,B0,0.0000,2737,83.8,1,1800,8
1773995970.364,534.630,B0,0.0000,2737,83.8,1,1800,8
1773995971.364,535.630,B0,0.0000,2737,82.8,1,1800,8
1773995972.368,536.634,B0,0.0000,2737,82.8,1,1800,8
1773995973.368,537.635,B0,0.0000,2737,84.7,1,1800,8
1773995974.372,538.638,B0,0.0000,2737,83.8,1,1800,8
1773995975.376,539.642,B0,0.0000,2737,83.8,1,1800,8
1773995976.376,540.642,B0,0.0000,2737,83.3,1,1800,8
1773995977.376,541.643,B0,0.0000,2737,84.7,1,1800,8
1773995978.380,542.647,B0,0.0000,2737,82.8,1,1800,8
1773995979.380,543.647,B0,0.0000,2737,83.3,1,1800,8
1773995980.381,544.647,B0,0.0000,2737,83.8,1,1800,8
1773995981.381,545.647,B0,0.0000,2737,83.8,1,1800,8
1773995982.381,546.647,B0,150.9294,2887,83.3,1,1800,8
1773995983.381,547.647,B0,0.0000,2887,83.8,1,1800,8
1773995984.384,548.650,B0,0.0000,2887,84.2,1,1800,8
1773995985.384,549.651,B0,0.0000,2887,83.8,1,1800,8
1773995986.385,550.651,B0,0.0000,2887,84.7,1,1800,8
1773995987.388,551.655,B0,0.0000,2887,84.2,1,1800,8
1773995988.392,552.658,B0,0.0000,2887,83.3,1,1800,8
1773995989.396,553.663,B0,0.0000,2887,84.2,1,1800,8
1773995990.400,554.666,B0,0.0000,2887,83.8,1,1800,8
1773995991.400,555.667,B0,0.0000,2887,82.8,1,1800,8
1773995992.400,556.667,B0,0.0000,2887,85.2,1,1800,8
1773995993.401,557.667,B0,0.0000,2887,83.8,1,1800,8
1773995994.404,558.670,B0,0.0000,2887,84.2,1,1800,8
1773995995.404,559.671,B0,0.0000,2887,83.3,1,1800,8
1773995996.408,560.675,B0,0.0000,2887,82.8,1,1800,8
1773995997.408,561.675,B0,0.0000,2887,84.2,1,1800,8
1773995998.409,562.675,B0,0.0000,2887,83.8,1,1800,8
1773995999.409,563.675,B0,0.0000,2887,83.8,1,1800,6
1773996000.409,564.675,B0,0.0000,2887,82.8,1,1800,8
1773996001.409,565.675,B0,0.0000,2887,83.3,1,1800,8
1773996002.409,566.676,B0,0.0000,2887,84.2,1,1800,8
1773996003.409,567.676,B0,0.0000,2887,83.3,1,1800,8
1773996004.412,568.678,B0,0.0000,2887,84.7,1,1800,8
1773996005.416,569.682,B0,0.0000,2887,84.2,1,1800,8
1773996006.420,570.686,B0,0.0000,2887,83.8,1,1800,8
1773996007.424,571.690,B0,0.0000,2887,83.8,1,1800,8
1773996008.428,572.694,B0,0.0000,2887,84.2,1,1800,8
1773996009.428,573.695,B0,0.0000,2887,83.8,1,1800,8
1773996010.429,574.695,B0,0.0000,2887,84.2,1,1800,8
1773996011.429,575.695,B0,154.7012,3037,84.2,1,1800,8
1773996012.432,576.698,B0,0.0000,3037,84.2,1,1800,8
1773996013.432,577.699,B0,0.0000,3037,84.2,1,1800,8
1773996014.433,578.699,B0,0.0000,3037,84.7,1,1800,8
1773996015.433,579.699,B0,0.0000,3037,84.2,1,1800,8
1773996016.433,580.699,B0,0.0000,3037,83.3,1,1800,8
1773996017.433,581.699,B0,0.0000,3037,84.7,1,1800,8
1773996018.436,582.702,B0,0.0000,3037,84.7,1,1800,8
1773996019.436,583.703,B0,0.0000,3037,83.3,1,1800,8
1773996020.440,584.706,B0,0.0000,3037,82.8,1,1800,6
1773996021.440,585.707,B0,0.0000,3037,83.8,1,1800,8
1773996022.441,586.707,B0,0.0000,3037,83.8,1,1800,8
1773996023.441,587.707,B0,0.0000,3037,83.8,1,1800,8
1773996024.441,588.707,B0,0.0000,3037,83.8,1,1800,8
1773996025.441,589.707,B0,0.0000,3037,84.2,1,1800,8
1773996026.441,590.708,B0,0.0000,3037,83.8,1,1800,8
1773996027.444,591.710,B0,0.0000,3037,84.2,1,1800,8
1773996028.444,592.711,B0,0.0000,3037,82.8,1,1800,8
1773996029.446,593.712,B0,0.0000,3037,83.8,1,1800,8
1773996030.448,594.714,B0,0.0000,3037,83.8,1,1800,8
1773996031.448,595.715,B0,0.0000,3037,83.3,1,1800,8
1773996032.449,596.715,B0,0.0000,3037,83.3,1,1800,8
1773996033.452,597.718,B0,0.0000,3037,84.7,1,1800,8
1773996034.452,598.719,B0,0.0000,3037,84.7,1,1800,8
1773996035.452,599.719,B0,0.0000,3037,84.2,1,1800,8
