timestamp,elapsed_s,arm,tps, ,temp_c,violation_flag,kernel_freq_mhz,actual_freq_mhz,throttle_bits
1774008628,897.901,B3,0,4283,82.8,1,1200,1200,0
1774008629,898.905,B3,0,4283,81.3,1,1200,1200,0
1774008630,899.909,B3,0,4283,81.3,1,1200,1200,8
1774008631,900.913,B3,0,4283,82.3,1,1200,1200,8
1774008632,901.914,B3,0,4283,82.3,1,1200,1200,8
1774008633,902.916,B3,0,4283,81.8,1,1200,1200,0
1774008634,903.916,B3,0,4283,82.8,1,1200,1200,8
1774008635,904.916,B3,0,4283,81.8,1,1200,1200,0
1774008636,905.917,B3,141.6023,4433,81.8,1,1200,1200,8
1774008637,906.917,B3,0,4433,81.3,1,1200,1200,0
1774008638,907.921,B3,0,4433,80.8,1,1200,1200,0
1774008639,908.925,B3,0,4433,81.3,1,1200,1200,8
1774008640,909.929,B3,0,4433,81.8,1,1200,1200,0
1774008641,910.929,B3,0,4433,81.3,1,1200,1200,0
1774008642,911.933,B3,0,4433,81.8,1,1200,1200,0
1774008643,912.937,B3,0,4433,81.3,1,1200,1200,0
1774008644,913.941,B3,0,4433,81.8,1,1200,1200,0
1774008645,914.945,B3,0,4433,81.8,1,1200,1200,0
1774008646,915.949,B3,0,4433,81.8,1,1200,1200,0
1774008647,916.952,B3,0,4433,81.3,1,1200,1200,8
1774008648,917.952,B3,0,4433,82.3,1,1200,1200,0
1774008649,918.953,B3,0,4433,81.8,1,1200,1200,0
1774008650,919.953,B3,0,4433,82.3,1,1200,1200,0
1774008651,920.954,B3,0,4433,81.8,1,1200,1200,0
1774008652,921.957,B3,0,4433,81.3,1,1200,1200,0
1774008653,922.961,B3,0,4433,81.8,1,1200,1200,8
1774008654,923.965,B3,0,4433,80.8,1,1200,1200,0
1774008655,924.969,B3,0,4433,81.8,1,1200,1200,0
1774008656,925.969,B3,0,4433,81.3,1,1200,1200,0
1774008657,926.973,B3,0,4433,82.8,1,1200,1200,0
1774008658,927.977,B3,0,4433,82.3,1,1200,1200,0
1774008659,928.981,B3,0,4433,81.3,1,1200,1200,0
1774008660,929.983,B3,0,4433,81.8,1,1200,1200,0
1774008661,930.985,B3,0,4433,80.8,1,1200,1200,0
1774008662,931.989,B3,0,4433,81.3,1,1200,1200,0
1774008663,932.993,B3,0,4433,82.3,1,1200,1200,0
1774008664,933.993,B3,0,4433,82.8,1,1200,1200,8
1774008665,934.997,B3,0,4433,81.3,1,1200,1200,0
1774008666,936.001,B3,142.2944,4583,81.8,1,1200,1200,0
1774008667,937.005,B3,0,4583,81.8,1,1200,1200,0
1774008668,938.005,B3,0,4583,81.8,1,1200,1200,0
1774008669,939.009,B3,0,4583,82.3,1,1200,1200,8
1774008670,940.013,B3,0,4583,81.8,1,1200,1200,0
1774008671,941.016,B3,0,4583,81.3,1,1200,1200,0
1774008672,942.017,B3,0,4583,81.3,1,1200,1200,8
1774008673,943.017,B3,0,4583,81.8,1,1200,1200,8
1774008674,944.021,B3,0,4583,82.3,1,1200,1200,0
1774008675,945.024,B3,0,4583,81.3,1,1200,1200,0
1774008676,946.024,B3,0,4583,81.3,1,1200,1200,0
1774008677,947.024,B3,0,4583,81.8,1,1200,1200,0
1774008678,948.025,B3,0,4583,82.3,1,1200,1200,8
1774008679,949.025,B3,0,4583,81.8,1,1200,1200,0
1774008680,950.025,B3,0,4583,81.8,1,1200,1200,0
1774008681,951.026,B3,0,4583,81.3,1,1200,1200,8
1774008682,952.029,B3,0,4583,81.3,1,1200,1200,0
1774008683,953.033,B3,0,4583,82.8,1,1200,1200,0
1774008684,954.037,B3,0,4583,81.8,1,1200,1200,0
1774008685,955.041,B3,0,4583,82.3,1,1200,1200,0
1774008686,956.041,B3,0,4583,81.3,1,1200,1200,0
1774008687,957.045,B3,0,4583,81.8,1,1200,1200,0
1774008688,958.049,B3,0,4583,82.3,1,1200,1200,0
1774008689,959.053,B3,0,4583,81.8,1,1200,1200,0
1774008690,960.057,B3,0,4583,81.3,1,1200,1200,0
1774008691,961.061,B3,0,4583,81.8,1,1200,1200,0
1774008692,962.065,B3,0,4583,82.3,1,1200,1200,8
1774008693,963.065,B3,0,4583,81.8,1,1200,1200,0
1774008694,964.065,B3,0,4583,81.8,1,1200,1200,0
1774008695,965.069,B3,0,4583,82.3,1,1200,1200,0
1774008696,966.071,B3,0,4583,82.3,1,1200,1200,0
1774008697,967.071,B3,174.7074,4733,81.8,1,1200,1200,0
1774008698,968.072,B3,0,4733,81.8,1,1200,1200,0
1774008699,969.072,B3,0,4733,80.8,1,1200,1200,0
1774008700,970.072,B3,0,4733,80.8,1,1200,1200,8
1774008701,971.072,B3,0,4733,82.8,1,1200,1200,8
1774008702,972.072,B3,0,4733,82.8,1,1200,1200,0
1774008703,973.072,B3,0,4733,82.3,1,1200,1200,8
1774008704,974.073,B3,0,4733,80.8,1,1200,1200,8
1774008705,975.073,B3,0,4733,82.3,1,1200,1200,0
1774008706,976.077,B3,0,4733,82.8,1,1200,1200,8
1774008707,977.081,B3,0,4733,82.8,1,1200,1200,0
1774008708,978.085,B3,0,4733,82.8,1,1200,1200,0
1774008709,979.089,B3,0,4733,82.8,1,1200,1200,0
1774008710,980.093,B3,0,4733,81.3,1,1200,1200,8
1774008711,981.097,B3,0,4733,82.8,1,1200,1200,8
1774008712,982.101,B3,0,4733,82.3,1,1200,1200,8
1774008713,983.101,B3,0,4733,81.3,1,1200,1200,0
1774008714,984.105,B3,0,4733,81.8,1,1200,1200,0
1774008715,985.109,B3,0,4733,80.8,1,1200,1200,0
1774008716,986.113,B3,0,4733,81.8,1,1200,1200,0
1774008717,987.117,B3,0,4733,81.3,1,1200,1200,0
1774008718,988.117,B3,0,4733,81.8,1,1200,1200,0
1774008719,989.121,B3,0,4733,81.8,1,1200,1200,0
1774008720,990.125,B3,0,4733,83.3,1,1200,1200,0
1774008721,991.129,B3,0,4733,81.8,1,1200,1200,8
1774008722,992.129,B3,0,4733,81.3,1,1200,1200,0
1774008723,993.133,B3,0,4733,81.3,1,1200,1200,0
1774008724,994.137,B3,0,4733,80.8,1,1200,1200,0
1774008725,995.141,B3,0,4733,81.8,1,1200,1200,0
1774008726,996.143,B3,0,4733,81.8,1,1200,1200,0
1774008727,997.143,B3,144.6937,4883,82.3,1,1200,1200,0
1774008728,998.144,B3,0,4883,80.8,1,1200,1200,0
1774008729,999.144,B3,0,4883,80.8,1,1200,1200,0
1774008730,1000.144,B3,0,4883,81.8,1,1200,1200,0
1774008731,1001.144,B3,0,4883,81.8,1,1200,1200,0
1774008732,1002.144,B3,0,4883,81.8,1,1200,1200,0
1774008733,1003.145,B3,0,4883,82.3,1,1200,1200,0
1774008734,1004.145,B3,0,4883,81.8,1,1200,1200,0
1774008735,1005.149,B3,0,4883,81.8,1,1200,1200,0
1774008736,1006.153,B3,0,4883,82.3,1,1200,1200,8
1774008737,1007.157,B3,0,4883,81.3,1,1200,1200,0
1774008738,1008.16,B3,0,4883,81.3,1,1200,1200,0
1774008739,1009.16,B3,0,4883,81.3,1,1200,1200,8
1774008740,1010.161,B3,0,4883,81.8,1,1200,1200,0
1774008741,1011.161,B3,0,4883,81.8,1,1200,1200,8
1774008742,1012.165,B3,0,4883,81.3,1,1200,1200,8
1774008743,1013.169,B3,0,4883,81.8,1,1200,1200,8
1774008744,1014.173,B3,0,4883,81.8,1,1200,1200,8
1774008745,1015.174,B3,0,4883,81.8,1,1200,1200,8
1774008746,1016.177,B3,0,4883,81.8,1,1200,1200,0
1774008747,1017.181,B3,0,4883,82.3,1,1200,1200,0
1774008748,1018.185,B3,0,4883,81.8,1,1200,1200,0
1774008749,1019.186,B3,0,4883,81.8,1,1200,1200,0
1774008750,1020.189,B3,0,4883,81.3,1,1200,1200,8
1774008751,1021.193,B3,0,4883,82.3,1,1200,1200,0
1774008752,1022.197,B3,0,4883,80.8,1,1200,1200,8
1774008753,1023.197,B3,0,4883,82.3,1,1200,1200,8
1774008754,1024.201,B3,0,4883,80.8,1,1200,1200,0
1774008755,1025.201,B3,0,4883,82.3,1,1200,1200,0
1774008756,1026.201,B3,0,4883,81.3,1,1200,1200,0
1774008757,1027.205,B3,0,4883,81.8,1,1200,1200,8
1774008758,1028.209,B3,142.3526,5033,82.8,1,1200,1200,0
1774008759,1029.213,B3,0,5033,81.8,1,1200,1200,0
1774008760,1030.217,B3,0,5033,80.8,1,1200,1200,8
1774008761,1031.217,B3,0,5033,81.8,1,1200,1200,0
1774008762,1032.217,B3,0,5033,81.3,1,1200,1200,8
1774008763,1033.221,B3,0,5033,81.8,1,1200,1200,8
1774008764,1034.221,B3,0,5033,82.8,1,1200,1200,0
1774008765,1035.225,B3,0,5033,80.8,1,1200,1200,8
1774008766,1036.225,B3,0,5033,81.8,1,1200,1200,0
1774008767,1037.229,B3,0,5033,82.3,1,1200,1200,8
1774008768,1038.233,B3,0,5033,82.3,1,1200,1200,8
1774008769,1039.233,B3,0,5033,81.8,1,1200,1200,0
1774008770,1040.237,B3,0,5033,81.3,1,1200,1200,0
1774008771,1041.237,B3,0,5033,82.3,1,1200,1200,8
1774008772,1042.241,B3,0,5033,80.8,1,1200,1200,0
1774008773,1043.245,B3,0,5033,82.3,1,1200,1200,0
1774008774,1044.249,B3,0,5033,81.8,1,1200,1200,8
1774008775,1045.253,B3,0,5033,82.3,1,1200,1200,8
1774008776,1046.257,B3,0,5033,82.8,1,1200,1200,0
1774008777,1047.261,B3,0,5033,82.8,1,1200,1200,8
1774008778,1048.265,B3,0,5033,81.8,1,1200,1200,8
1774008779,1049.269,B3,0,5033,81.3,1,1200,1200,0
1774008780,1050.273,B3,0,5033,82.3,1,1200,1200,8
1774008781,1051.277,B3,0,5033,81.8,1,1200,1200,8
1774008782,1052.277,B3,0,5033,83.3,1,1200,1200,8
1774008783,1053.277,B3,0,5033,81.3,1,1200,1200,0
1774008784,1054.278,B3,0,5033,81.8,1,1200,1200,8
1774008785,1055.281,B3,0,5033,81.3,1,1200,1200,0
1774008786,1056.285,B3,0,5033,81.8,1,1200,1200,8
1774008787,1057.289,B3,0,5033,82.8,1,1200,1200,8
1774008788,1058.293,B3,144.108,5183,81.8,1,1200,1200,0
1774008789,1059.297,B3,0,5183,81.8,1,1200,1200,0
1774008790,1060.301,B3,0,5183,82.3,1,1200,1200,8
1774008791,1061.301,B3,0,5183,81.3,1,1200,1200,8
1774008792,1062.305,B3,0,5183,82.3,1,1200,1200,8
1774008793,1063.309,B3,0,5183,82.8,1,1200,1200,0
1774008794,1064.309,B3,0,5183,81.8,1,1200,1200,8
1774008795,1065.313,B3,0,5183,81.3,1,1200,1200,0
1774008796,1066.317,B3,0,5183,83.3,1,1200,1200,0
1774008797,1067.321,B3,0,5183,82.3,1,1200,1200,8
1774008798,1068.321,B3,0,5183,81.8,1,1200,1200,8
1774008799,1069.325,B3,0,5183,81.3,1,1200,1200,0
1774008800,1070.329,B3,0,5183,81.3,1,1200,1200,0
1774008801,1071.333,B3,0,5183,82.8,1,1200,1200,8
1774008802,1072.333,B3,0,5183,82.3,1,1200,1200,8
1774008803,1073.333,B3,0,5183,81.3,1,1200,1200,8
1774008804,1074.333,B3,0,5183,82.3,1,1200,1200,0
1774008805,1075.337,B3,0,5183,81.3,1,1200,1200,0
1774008806,1076.341,B3,0,5183,81.8,1,1200,1200,0
1774008807,1077.345,B3,0,5183,82.8,1,1200,1200,0
1774008808,1078.349,B3,0,5183,82.3,1,1200,1200,8
1774008809,1079.349,B3,0,5183,81.8,1,1200,1200,0
1774008810,1080.349,B3,0,5183,82.8,1,1200,1200,8
1774008811,1081.353,B3,0,5183,83.3,1,1200,1200,8
1774008812,1082.357,B3,0,5183,81.8,1,1200,1200,8
1774008813,1083.357,B3,0,5183,82.3,1,1200,1200,0
1774008814,1084.357,B3,0,5183,81.8,1,1200,1200,0
1774008815,1085.357,B3,0,5183,82.8,1,1200,1200,8
1774008816,1086.358,B3,0,5183,81.8,1,1200,1200,8
1774008817,1087.361,B3,0,5183,81.3,1,1200,1200,0
1774008819,1088.364,B3,0,5183,81.8,1,1200,1200,0
1774008820,1089.365,B3,140.0293,5333,81.8,1,1200,1200,8
1774008821,1090.369,B3,0,5333,82.3,1,1200,1200,8
1774008822,1091.373,B3,0,5333,82.3,1,1200,1200,0
1774008823,1092.377,B3,0,5333,81.8,1,1200,1200,0
1774008824,1093.377,B3,0,5333,81.8,1,1200,1200,0
1774008825,1094.377,B3,0,5333,82.8,1,1200,1200,0
1774008826,1095.377,B3,0,5333,82.8,1,1200,1200,0
1774008827,1096.378,B3,0,5333,82.3,1,1200,1200,0
1774008828,1097.378,B3,0,5333,81.3,1,1200,1200,0
1774008829,1098.381,B3,0,5333,80.8,1,1200,1200,8
1774008830,1099.381,B3,0,5333,82.8,1,1200,1200,8
1774008831,1100.385,B3,0,5333,82.3,1,1200,1200,0
1774008832,1101.389,B3,0,5333,82.8,1,1200,1200,0
1774008833,1102.393,B3,0,5333,82.3,1,1200,1200,8
1774008834,1103.397,B3,0,5333,81.3,1,1200,1200,0
1774008835,1104.401,B3,0,5333,83.3,1,1200,1200,0
1774008836,1105.401,B3,0,5333,82.8,1,1200,1200,8
1774008837,1106.405,B3,0,5333,83.3,1,1200,1200,8
1774008838,1107.409,B3,0,5333,82.8,1,1200,1200,8
1774008839,1108.413,B3,0,5333,81.8,1,1200,1200,0
1774008840,1109.417,B3,0,5333,81.8,1,1200,1200,8
1774008841,1110.417,B3,0,5333,80.8,1,1200,1200,8
1774008842,1111.418,B3,0,5333,82.3,1,1200,1200,8
1774008843,1112.42,B3,0,5333,82.3,1,1200,1200,0
1774008844,1113.425,B3,0,5333,82.8,1,1200,1200,8
1774008845,1114.426,B3,0,5333,82.8,1,1200,1200,0
1774008846,1115.426,B3,0,5333,82.8,1,1200,1200,8
1774008847,1116.427,B3,0,5333,83.3,1,1200,1200,0
1774008848,1117.427,B3,0,5333,81.3,1,1200,1200,0
1774008849,1118.428,B3,0,5333,81.8,1,1200,1200,0
1774008850,1119.428,B3,145.7986,5483,82.3,1,1200,1200,8
1774008851,1120.428,B3,0,5483,82.8,1,1200,1200,8
1774008852,1121.433,B3,0,5483,82.8,1,1200,1200,8
1774008853,1122.433,B3,0,5483,81.8,1,1200,1200,8
1774008854,1123.433,B3,0,5483,81.8,1,1200,1200,0
1774008855,1124.434,B3,0,5483,81.3,1,1200,1200,0
1774008856,1125.437,B3,0,5483,81.8,1,1200,1200,8
1774008857,1126.441,B3,0,5483,82.8,1,1200,1200,0
1774008858,1127.445,B3,0,5483,81.8,1,1200,1200,8
1774008859,1128.449,B3,0,5483,81.8,1,1200,1200,0
1774008860,1129.449,B3,0,5483,81.3,1,1200,1200,8
1774008861,1130.453,B3,0,5483,82.3,1,1200,1200,8
1774008862,1131.457,B3,0,5483,81.3,1,1200,1200,8
1774008863,1132.457,B3,0,5483,81.8,1,1200,1200,0
1774008864,1133.461,B3,0,5483,81.8,1,1200,1200,0
1774008865,1134.461,B3,0,5483,82.3,1,1200,1200,8
1774008866,1135.461,B3,0,5483,82.3,1,1200,1200,8
1774008867,1136.465,B3,0,5483,81.3,1,1200,1200,0
1774008868,1137.465,B3,0,5483,81.8,1,1200,1200,0
1774008869,1138.469,B3,0,5483,81.3,1,1200,1200,0
1774008870,1139.473,B3,0,5483,82.3,1,1200,1200,8
1774008871,1140.477,B3,0,5483,81.8,1,1200,1200,8
1774008872,1141.481,B3,0,5483,81.8,1,1200,1200,8
1774008873,1142.485,B3,0,5483,82.3,1,1200,1200,8
1774008874,1143.485,B3,0,5483,82.3,1,1200,1200,0
1774008875,1144.489,B3,0,5483,82.3,1,1200,1200,8
1774008876,1145.489,B3,0,5483,81.8,1,1200,1200,0
1774008877,1146.493,B3,0,5483,81.8,1,1200,1200,0
1774008878,1147.495,B3,0,5483,82.3,1,1200,1200,8
1774008879,1148.496,B3,0,5483,81.8,1,1200,1200,8
1774008880,1149.496,B3,0,5483,81.3,1,1200,1200,0
1774008881,1150.496,B3,141.1918,5633,81.8,1,1200,1200,0
1774008882,1151.496,B3,0,5633,82.8,1,1200,1200,0
1774008883,1152.496,B3,0,5633,81.8,1,1200,1200,0
1774008884,1153.496,B3,0,5633,82.3,1,1200,1200,8
1774008885,1154.497,B3,0,5633,82.3,1,1200,1200,8
1774008886,1155.501,B3,0,5633,82.8,1,1200,1200,0
1774008887,1156.501,B3,0,5633,81.3,1,1200,1200,8
1774008888,1157.505,B3,0,5633,82.8,1,1200,1200,0
1774008889,1158.505,B3,0,5633,82.3,1,1200,1200,0
1774008890,1159.509,B3,0,5633,81.8,1,1200,1200,8
1774008891,1160.513,B3,0,5633,82.3,1,1200,1200,0
1774008892,1161.517,B3,0,5633,82.3,1,1200,1200,8
1774008893,1162.518,B3,0,5633,81.8,1,1200,1200,0
1774008894,1163.52,B3,0,5633,82.3,1,1200,1200,0
1774008895,1164.52,B3,0,5633,81.8,1,1200,1200,0
1774008896,1165.52,B3,0,5633,82.8,1,1200,1200,8
1774008897,1166.52,B3,0,5633,82.3,1,1200,1200,0
1774008898,1167.521,B3,0,5633,80.8,1,1200,1200,0
1774008899,1168.521,B3,0,5633,81.3,1,1200,1200,8
1774008900,1169.525,B3,0,5633,81.3,1,1200,1200,8
1774008901,1170.529,B3,0,5633,81.8,1,1200,1200,8
1774008902,1171.533,B3,0,5633,81.8,1,1200,1200,0
1774008903,1172.537,B3,0,5633,82.3,1,1200,1200,0
1774008904,1173.541,B3,0,5633,81.8,1,1200,1200,0
1774008905,1174.545,B3,0,5633,82.3,1,1200,1200,0
1774008906,1175.549,B3,0,5633,81.8,1,1200,1200,8
1774008907,1176.549,B3,0,5633,81.8,1,1200,1200,8
1774008908,1177.553,B3,0,5633,81.8,1,1200,1200,0
1774008909,1178.553,B3,0,5633,82.3,1,1200,1200,0
1774008910,1179.553,B3,0,5633,82.3,1,1200,1200,0
1774008911,1180.553,B3,0,5633,81.3,1,1200,1200,0
1774008912,1181.557,B3,144.9296,5783,82.3,1,1200,1200,8
1774008913,1182.56,B3,0,5783,81.8,1,1200,1200,8
1774008914,1183.56,B3,0,5783,81.8,1,1200,1200,0
1774008915,1184.56,B3,0,5783,82.3,1,1200,1200,0
1774008916,1185.56,B3,0,5783,81.8,1,1200,1200,8
1774008917,1186.561,B3,0,5783,82.3,1,1200,1200,0
1774008918,1187.561,B3,0,5783,81.3,1,1200,1200,8
1774008919,1188.565,B3,0,5783,81.8,1,1200,1200,0
1774008920,1189.565,B3,0,5783,81.3,1,1200,1200,0
1774008921,1190.569,B3,0,5783,82.3,1,1200,1200,0
1774008922,1191.569,B3,0,5783,81.3,1,1200,1200,8
1774008923,1192.573,B3,0,5783,81.8,1,1200,1200,0
1774008924,1193.573,B3,0,5783,81.8,1,1200,1200,0
1774008925,1194.573,B3,0,5783,81.8,1,1200,1200,0
1774008926,1195.573,B3,0,5783,81.8,1,1200,1200,8
1774008927,1196.577,B3,0,5783,81.8,1,1200,1200,8
1774008928,1197.581,B3,0,5783,81.3,1,1200,1200,0
1774008929,1198.585,B3,80.8393,5868,82.8,1,1200,1200,0
1774008930,1199.585,B3,0,5868,81.3,1,1200,1200,8
