Time_ms,INST_RET,ASE_SPEC,VFP_SPEC,STALL_BACKEND,MISD,ASE_Ratio,VFP_Ratio,Stall_Ratio,Temp_C,Kernel_Freq_MHz,Actual_Freq_MHz,Throttle_Bits
970,108696837,72464798,1,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
980,108749433,72499986,1,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
990,108704922,72470270,1,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
1000,108741171,72494290,1,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
1010,108697131,72464640,3,0,0.667,0.667,0.000,0.000,66.2,1800,1818,0
1020,108585828,72390891,2,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
1030,108635226,72423732,1,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
1040,108643926,72429678,1,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
1050,108033309,72022477,2,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
1060,108622746,72415230,1,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
1070,108685374,72457550,1,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
1080,108592746,72395554,1,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
1090,108744318,72496358,1,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
1100,108748206,72499026,1,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
1110,108708033,72472346,1,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
1120,108508793,72331397,1,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
1130,108706989,72471610,1,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
1140,108735282,72490506,1,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
1150,141670002,94447444,7,0,0.667,0.667,0.000,0.000,64.8,1800,2367,0
1160,108319461,72213240,1,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
1170,108673293,72449268,1,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
1180,108567705,72378701,0,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
1190,107442507,71628895,0,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
1200,105638970,70426473,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
1210,108684864,72456873,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
1220,108563493,72375893,0,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
1230,106974405,71316777,0,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
1240,104980911,69987881,0,0,0.667,0.667,0.000,0.000,66.7,1800,1816,0
1250,108673050,72449087,0,0,0.667,0.667,0.000,0.000,66.7,1800,1816,0
1260,108388329,72259155,0,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
1270,107392728,71595441,0,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
1280,104739003,69826499,0,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
1290,107418180,71613730,1,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
1300,108698013,72465694,1,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
1310,108734265,72489782,1,0,0.667,0.667,0.000,0.000,67.2,1800,1816,0
1320,108630636,72420798,1,0,0.667,0.667,0.000,0.000,67.2,1800,1816,0
1330,108748752,72499414,1,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
1340,108701862,72468273,0,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
1350,108741576,72494640,1,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
1360,108693267,72462610,1,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
1370,108733731,72489406,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
1380,108712878,72475638,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
1390,108708603,72472728,1,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
1400,108743451,72495858,1,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
1410,108704847,72470278,1,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
1420,108730365,72487078,1,0,0.667,0.667,0.000,0.000,66.7,1800,1816,0
1430,144854694,96570394,1,0,0.667,0.667,0.000,0.000,67.2,1800,2420,0
1440,108459420,72306554,1,0,0.667,0.667,0.000,0.000,67.2,1800,1816,0
1450,107358018,71313908,21,0,0.664,0.664,0.000,0.000,67.2,1800,1817,0
1460,108703212,72468962,1,0,0.667,0.667,0.000,0.000,67.2,1800,1816,0
1470,108693291,72462470,1,0,0.667,0.667,0.000,0.000,67.2,1800,1816,0
1480,108588309,72392454,1,0,0.667,0.667,0.000,0.000,67.2,1800,1816,0
1490,108687882,72458818,1,0,0.667,0.667,0.000,0.000,67.2,1800,1816,0
1500,108738600,72492558,1,0,0.667,0.667,0.000,0.000,67.2,1800,1816,0
1510,108703890,72469498,1,0,0.667,0.667,0.000,0.000,67.2,1800,1816,0
1520,108735234,72490350,1,0,0.667,0.667,0.000,0.000,67.2,1800,1816,0
1530,108694845,72463592,1,0,0.667,0.667,0.000,0.000,67.2,1800,1816,0
1540,108726867,72484792,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
1550,108692556,72462146,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
1560,108698982,72466390,1,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
1570,108739416,72493162,1,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
1580,108702693,72468804,1,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
1590,108743748,72495958,1,0,0.667,0.667,0.000,0.000,67.2,1800,1816,0
1600,108692046,72461858,1,0,0.667,0.667,0.000,0.000,67.2,1800,1816,0
1610,108562904,72367241,1,0,0.667,0.667,0.000,0.000,66.7,1800,1816,0
1620,108695703,72464118,1,0,0.667,0.667,0.000,0.000,66.7,1800,1816,0
1630,108699060,72466646,1,0,0.667,0.667,0.000,0.000,66.7,1800,1816,0
1640,108631051,72421164,2,0,0.667,0.667,0.000,0.000,66.7,1800,1817,0
1650,108741693,72494836,1,0,0.667,0.667,0.000,0.000,68.2,1800,1816,0
1660,108654675,72436662,1,0,0.667,0.667,0.000,0.000,68.2,1800,1816,0
1670,108566775,72378146,1,0,0.667,0.667,0.000,0.000,67.2,1800,1816,0
1680,108775359,72517279,0,0,0.667,0.667,0.000,0.000,67.2,1800,1817,0
1690,108698238,72465839,2,0,0.667,0.667,0.000,0.000,68.2,1800,1816,0
1700,108741828,72494778,1,0,0.667,0.667,0.000,0.000,68.2,1800,1816,0
1710,108699921,72467030,1,0,0.667,0.667,0.000,0.000,68.2,1800,1816,0
1720,108741909,72494922,1,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
1730,108667383,72445197,0,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
1740,108733164,72489025,0,0,0.667,0.667,0.000,0.000,67.2,1800,1816,0
1750,138951561,92634858,1,0,0.667,0.667,0.000,0.000,67.2,1800,2321,0
1760,108740019,72493754,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
1770,108687438,72458714,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
1780,105486707,69967840,7536,0,0.663,0.663,0.000,0.000,67.7,1800,1819,0
1790,108710265,72473318,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
1800,108667022,72443319,4,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
1810,108700122,72467222,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
1820,108648747,72432714,1,0,0.667,0.667,0.000,0.000,67.2,1800,1816,0
1830,108680565,72454042,1,0,0.667,0.667,0.000,0.000,67.2,1800,1816,0
1840,108393969,72262752,0,0,0.667,0.667,0.000,0.000,68.2,1800,1816,0
1850,108185367,72124272,1,0,0.667,0.667,0.000,0.000,68.2,1800,1816,0
1860,108692799,72462142,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
1870,108703815,72469520,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
1880,108573594,72382946,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
1890,108743367,72495858,1,0,0.667,0.667,0.000,0.000,66.7,1800,1816,0
1900,108700098,72466990,1,0,0.667,0.667,0.000,0.000,66.7,1800,1816,0
1910,108742470,72495182,1,0,0.667,0.667,0.000,0.000,67.2,1800,1816,0
1920,108701172,72467842,1,0,0.667,0.667,0.000,0.000,67.2,1800,1816,0
1930,108733086,72489017,0,0,0.667,0.667,0.000,0.000,68.2,1800,1816,0
1940,108704610,72470077,0,0,0.667,0.667,0.000,0.000,68.2,1800,1816,0
1950,108741762,72494726,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
1960,108707223,72471946,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
1970,108703827,72469558,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
1980,108703743,72469602,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
1990,108507957,72338940,1,0,0.667,0.667,0.000,0.000,68.7,1800,1813,0
2000,108734145,72489674,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2010,108672846,72448631,0,0,0.667,0.667,0.000,0.000,68.2,1800,1818,0
2020,108493086,72329345,2,0,0.667,0.667,0.000,0.000,68.2,1800,1816,0
2030,108675879,72450862,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
2040,107600493,71734708,1,0,0.667,0.667,0.000,0.000,67.7,1800,1817,0
2050,108723753,72482606,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2060,108533124,72355838,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2070,108733632,72489310,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
2080,108500784,72334194,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
2090,108514712,72334993,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
2100,108739932,72493554,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2110,108702822,72468906,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2120,108733194,72489069,0,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
2130,108396021,72256330,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
2140,108741399,72494474,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2150,108708861,72472870,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2160,108743769,72496098,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
2170,108707229,72471678,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
2180,108734967,72490066,1,0,0.667,0.667,0.000,0.000,68.2,1800,1816,0
2190,108710754,72474110,1,0,0.667,0.667,0.000,0.000,68.2,1800,1816,0
2200,108745935,72497666,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
2210,108673350,72449222,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
2220,108697200,72465178,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
2230,108670158,72446956,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
2240,108704280,72469906,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
2250,108580674,72387468,1,0,0.667,0.667,0.000,0.000,68.2,1800,1816,0
2260,108696795,72464854,1,0,0.667,0.667,0.000,0.000,68.2,1800,1816,0
2270,108744207,72496314,1,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
