Time_ms,INST_RET,ASE_SPEC,VFP_SPEC,STALL_BACKEND,MISD,ASE_Ratio,VFP_Ratio,Stall_Ratio,Temp_C,Kernel_Freq_MHz,Actual_Freq_MHz,Throttle_Bits
1040,108595962,72398236,0,0,0.667,0.667,0.000,0.000,61.3,1800,1816,0
1050,108713151,72476196,0,0,0.667,0.667,0.000,0.000,61.3,1800,1816,0
1060,108492533,72320631,0,0,0.667,0.667,0.000,0.000,61.8,1800,1817,0
1070,108111018,72074674,0,0,0.667,0.667,0.000,0.000,61.8,1800,1816,0
1080,108680220,72454214,0,0,0.667,0.667,0.000,0.000,61.8,1800,1817,0
1090,108735417,72490832,0,0,0.667,0.667,0.000,0.000,61.8,1800,1816,0
1100,108563802,72376542,0,0,0.667,0.667,0.000,0.000,61.8,1800,1816,0
1110,108225846,72151194,0,0,0.667,0.667,0.000,0.000,62.3,1800,1809,0
1120,108741861,72495164,0,0,0.667,0.667,0.000,0.000,62.3,1800,1816,0
1130,108311871,72208696,0,0,0.667,0.667,0.000,0.000,60.9,1800,1816,0
1140,108683727,72456404,0,0,0.667,0.667,0.000,0.000,60.9,1800,1816,0
1150,108692637,72462550,0,0,0.667,0.667,0.000,0.000,61.8,1800,1816,0
1160,108743823,72496438,0,0,0.667,0.667,0.000,0.000,61.8,1800,1816,0
1170,108594999,72397240,0,0,0.667,0.667,0.000,0.000,61.8,1800,1816,0
1180,108746826,72498456,0,0,0.667,0.667,0.000,0.000,61.8,1800,1816,0
1190,108702981,72469184,0,0,0.667,0.667,0.000,0.000,61.8,1800,1816,0
1200,108732771,72488988,0,0,0.667,0.667,0.000,0.000,61.8,1800,1816,0
1210,108714219,72476872,0,0,0.667,0.667,0.000,0.000,61.8,1800,1816,0
1220,108746535,72498368,0,0,0.667,0.667,0.000,0.000,61.8,1800,1816,0
1230,108718053,72479292,0,0,0.667,0.667,0.000,0.000,61.8,1800,1816,0
1240,108701889,72468552,0,0,0.667,0.667,0.000,0.000,61.3,1800,1816,0
1250,108737754,72492400,0,0,0.667,0.667,0.000,0.000,61.3,1800,1816,0
1260,108710007,72474112,0,0,0.667,0.667,0.000,0.000,61.3,1800,1816,0
1270,108749115,72499964,0,0,0.667,0.667,0.000,0.000,61.3,1800,1816,0
1280,108716208,72478100,0,0,0.667,0.667,0.000,0.000,62.3,1800,1816,0
1290,108737700,72492228,0,0,0.667,0.667,0.000,0.000,62.3,1800,1816,0
1300,139211930,92809394,3,0,0.667,0.667,0.000,0.000,62.3,1800,2328,0
1310,108742970,72495816,3,0,0.667,0.667,0.000,0.000,62.3,1800,1816,0
1320,108692666,72462457,4,0,0.667,0.667,0.000,0.000,62.3,1800,1816,0
1330,108738452,72492695,0,0,0.667,0.667,0.000,0.000,62.3,1800,1816,0
1340,108696572,72465055,0,0,0.667,0.667,0.000,0.000,62.8,1800,1816,0
1350,108724328,72483447,0,0,0.667,0.667,0.000,0.000,62.8,1800,1816,0
1360,108698873,72466523,0,0,0.667,0.667,0.000,0.000,61.8,1800,1816,0
1370,108743636,72496263,0,0,0.667,0.667,0.000,0.000,61.8,1800,1816,0
1380,108318212,72212791,0,0,0.667,0.667,0.000,0.000,61.3,1800,1816,0
1390,108714629,72476973,0,0,0.667,0.667,0.000,0.000,61.3,1800,1816,0
1400,108540803,72361063,0,0,0.667,0.667,0.000,0.000,61.3,1800,1816,0
1410,107472983,71649283,0,0,0.667,0.667,0.000,0.000,62.3,1800,1816,0
1420,105497579,70333007,0,0,0.667,0.667,0.000,0.000,62.3,1800,1816,0
1430,108678872,72453287,0,0,0.667,0.667,0.000,0.000,62.3,1800,1816,0
1440,108557123,72371911,0,0,0.667,0.667,0.000,0.000,62.3,1800,1816,0
1450,107073569,71383170,0,0,0.667,0.667,0.000,0.000,61.8,1800,1816,0
1460,104767412,69846027,0,0,0.667,0.667,0.000,0.000,61.8,1800,1816,0
1470,108659147,72440069,0,0,0.667,0.667,0.000,0.000,63.3,1800,1816,0
1480,108387500,72259035,0,0,0.667,0.667,0.000,0.000,63.3,1800,1816,0
1490,106596704,71065327,0,0,0.667,0.667,0.000,0.000,61.3,1800,1816,0
1500,103905011,69270937,0,0,0.667,0.667,0.000,0.000,61.3,1800,1816,0
1510,108703403,72469619,0,0,0.667,0.667,0.000,0.000,61.8,1800,1816,0
1520,108742508,72495475,0,0,0.667,0.667,0.000,0.000,61.8,1800,1816,0
1530,108689534,72460431,0,0,0.667,0.667,0.000,0.000,61.8,1800,1816,0
1540,108728270,72486141,0,0,0.667,0.667,0.000,0.000,62.8,1800,1817,0
1550,108570136,72366998,0,0,0.667,0.667,0.000,0.000,62.8,1800,1817,0
1560,149172879,99449246,0,0,0.667,0.667,0.000,0.000,62.3,1800,2493,0
1570,108734654,72490191,0,0,0.667,0.667,0.000,0.000,62.8,1800,1816,0
1580,108700334,72467523,0,0,0.667,0.667,0.000,0.000,62.8,1800,1816,0
1590,108724016,72483207,0,0,0.667,0.667,0.000,0.000,62.8,1800,1816,0
1600,108686000,72457843,0,0,0.667,0.667,0.000,0.000,62.8,1800,1816,0
1610,108740654,72494251,0,0,0.667,0.667,0.000,0.000,62.8,1800,1816,0
1620,108694514,72463627,0,0,0.667,0.667,0.000,0.000,62.8,1800,1816,0
1630,108726989,72485263,0,0,0.667,0.667,0.000,0.000,62.8,1800,1816,0
1640,108701426,72468227,0,0,0.667,0.667,0.000,0.000,63.3,1800,1816,0
1650,108737129,72491915,0,0,0.667,0.667,0.000,0.000,63.3,1800,1816,0
1660,108615749,72411179,0,0,0.667,0.667,0.000,0.000,63.3,1800,1816,0
1670,108733073,72489303,0,0,0.667,0.667,0.000,0.000,63.3,1800,1816,0
1680,108708995,72473311,0,0,0.667,0.667,0.000,0.000,63.3,1800,1816,0
1690,108606299,72404827,0,0,0.667,0.667,0.000,0.000,63.3,1800,1816,0
1700,108684740,72457199,0,0,0.667,0.667,0.000,0.000,63.3,1800,1816,0
1710,108691250,72461607,0,0,0.667,0.667,0.000,0.000,63.3,1800,1816,0
1720,108733451,72489423,0,0,0.667,0.667,0.000,0.000,63.3,1800,1816,0
1730,108697502,72465715,0,0,0.667,0.667,0.000,0.000,63.8,1800,1816,0
1740,108733484,72489447,0,0,0.667,0.667,0.000,0.000,63.8,1800,1816,0
1750,108702014,72468631,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
1760,108736022,72491255,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
1770,108704114,72469947,0,0,0.667,0.667,0.000,0.000,62.8,1800,1816,0
1780,108737786,72492396,1,0,0.667,0.667,0.000,0.000,62.8,1800,1816,0
1790,108708743,72472951,0,0,0.667,0.667,0.000,0.000,63.8,1800,1816,0
1800,108748367,72499411,0,0,0.667,0.667,0.000,0.000,63.8,1800,1816,0
1810,105848705,70218151,7583,0,0.663,0.663,0.000,0.000,62.8,1800,1820,0
1820,108648992,72432415,0,0,0.667,0.667,0.000,0.000,62.8,1800,1816,0
1830,108667558,72443891,3,0,0.667,0.667,0.000,0.000,63.3,1800,1816,0
1840,108647381,72432327,0,0,0.667,0.667,0.000,0.000,63.3,1800,1816,0
1850,108745001,72497155,0,0,0.667,0.667,0.000,0.000,63.3,1800,1816,0
1860,108691427,72461671,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
1870,107963660,71976253,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
1880,108361103,72241851,0,0,0.667,0.667,0.000,0.000,63.3,1800,1816,0
1890,108702887,72469087,0,0,0.667,0.667,0.000,0.000,63.3,1800,1816,0
1900,134264405,89510476,0,0,0.667,0.667,0.000,0.000,63.3,1800,2244,0
1910,108603812,72403261,0,0,0.667,0.667,0.000,0.000,63.3,1800,1816,0
1920,108692570,72462287,0,0,0.667,0.667,0.000,0.000,63.8,1800,1816,0
1930,108736706,72491711,0,0,0.667,0.667,0.000,0.000,63.8,1800,1816,0
1940,108561968,72375285,0,0,0.667,0.667,0.000,0.000,63.8,1800,1816,0
1950,108565196,72377395,0,0,0.667,0.667,0.000,0.000,63.8,1800,1816,0
1960,108462140,72307023,0,0,0.667,0.667,0.000,0.000,64.3,1800,1817,0
1970,108707762,72473609,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
1980,108663116,72442765,0,0,0.667,0.667,0.000,0.000,62.8,1800,1816,0
1990,108738791,72493071,0,0,0.667,0.667,0.000,0.000,62.8,1800,1816,0
2000,108566981,72378857,0,0,0.667,0.667,0.000,0.000,62.8,1800,1816,0
2010,108723506,72482177,1,0,0.667,0.667,0.000,0.000,63.3,1800,1818,0
2020,108570230,72380659,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2030,108405607,72263022,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2040,108521459,72348371,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2050,108679085,72453219,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2060,108702329,72468811,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2070,108687878,72459375,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2080,108691007,72461311,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2090,108731705,72488359,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2100,108715127,72477207,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2110,148787432,99192503,0,0,0.667,0.667,0.000,0.000,64.3,1800,2485,0
2120,108739676,72493643,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2130,108696347,72464891,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2140,108745667,72497547,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2150,108692885,72462439,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2160,108740078,72493895,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2170,108704888,72470515,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2180,108738398,72492739,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2190,108697244,72465439,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2200,108732173,72488635,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2210,108703022,72469327,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2220,108739046,72493251,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2230,108705572,72470923,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2240,108702083,72468695,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2250,108742307,72495391,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2260,108700349,72467487,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2270,108743807,72496423,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2280,108649316,72433467,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2290,108718691,72479647,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2300,108644873,72430567,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2310,108713993,72476723,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2320,108696590,72465007,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2330,108744992,72497243,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2340,108716468,72478207,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2350,108743732,72496347,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2360,108704339,72470187,0,0,0.667,0.667,0.000,0.000,63.3,1800,1816,0
2370,108705770,72471219,0,0,0.667,0.667,0.000,0.000,63.3,1800,1816,0
2380,108743000,72495963,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2390,108700034,72467403,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2400,108730817,72487755,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2410,108707063,72471939,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
2420,108745811,72497779,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
2430,108698123,72465747,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2440,108733136,72489204,3,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2450,135054791,90037199,0,0,0.667,0.667,0.000,0.000,65.2,1800,2256,0
2460,108739889,72493903,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
2470,108529823,72353981,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2480,108736175,72491343,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2490,108692705,72462404,1,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2500,108317612,72212335,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2510,108552517,72360652,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2520,108540779,72361185,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2530,106939908,71294274,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
2540,105894512,70597393,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
2550,108663335,72442933,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
2560,108553703,72369651,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2570,106669502,71113837,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2580,105159398,70107389,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
2590,108727172,72485297,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
2600,108500393,72334199,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
2610,106411865,70938849,0,0,0.667,0.667,0.000,0.000,65.2,1800,1822,0
